x,y,pet,t,ntzg,hour
8.48146268925427,49.468562582929835,45.6719,35.2939,20,14
8.48146221457332,49.46860755550117,45.5458,35.2949,20,14
8.481461739891182,49.468652528072184,45.5036,35.2956,20,14
8.481461265207857,49.46869750064282,45.5042,35.2962,20,14
8.481460790523343,49.46874247321312,45.4957,35.2967,20,14
8.481460315837642,49.46878744578304,45.5523,35.2973,20,14
8.481459841150754,49.46883241835264,45.5138,35.2978,20,14
8.481459366462676,49.46887739092186,44.0465,35.2975,20,14
8.481458891773414,49.46892236349072,42.6174,34.4104,9,14
8.481458417082964,49.46896733605924,41.6328,33.9498,9,14
8.481457942391323,49.4690123086274,41.1398,33.7498,9,14
8.481457467698498,49.469057281195205,40.7844,33.6354,9,14
8.481456993004484,49.46910225376265,40.649,33.561,9,14
8.481456518309281,49.46914722632975,40.3826,33.3846,9,14
8.48145604361289,49.4691921988965,40.3909,33.3599,9,14
8.481455568915313,49.46923717146288,40.703,33.9051,22,14
8.481455094216548,49.46928214402892,41.0011,34.1531,22,14
8.481454619516596,49.469327116594584,41.1546,34.3727,22,14
8.481454144815455,49.4693720891599,41.3589,34.5399,22,14
8.481453670113126,49.469417061724876,34.4309,33.205,22,14
8.48145319540961,49.46946203428949,34.5803,33.3174,22,14
8.481452720704906,49.46950700685375,34.6945,33.3995,22,14
8.481452245999016,49.469551979417645,34.8432,33.4402,22,14
8.481451771291937,49.469596951981195,35.2184,33.2584,9,14
8.481451296583671,49.469641924544376,42.8993,34.9173,22,14
8.481450821874217,49.46968689710722,43.6267,35.1377,22,14
8.481450347163575,49.46973186966971,44.6548,35.2418,22,14
8.481449872451744,49.46977684223183,45.6619,35.2339,20,14
8.481449397738729,49.469821814793605,45.6359,35.2209,20,14
8.481448923024523,49.469866787355016,45.7577,35.3577,20,14
8.48144844830913,49.46991175991609,45.5834,35.2514,20,14
8.481447973592548,49.469956732476795,43.5206,34.3427,9,14
8.48144749887478,49.47000170503714,45.784,35.382,20,14
8.481447024155825,49.470046677597146,45.6517,35.2297,20,14
8.481446549435681,49.47009165015679,45.7065,35.2995,20,14
8.481446074714349,49.47013662271607,45.79,35.395,20,14
8.481445599991831,49.470181595275,45.6488,35.2178,20,14
8.481445125268124,49.470226567833585,45.6386,35.2226,20,14
8.48144465054323,49.47027154039181,45.6448,35.2259,20,14
8.481444175817145,49.47031651294969,45.4943,35.2283,20,14
8.481443701089875,49.47036148550719,43.5744,35.0404,22,14
8.481443226361417,49.470406458064346,42.6451,34.8481,22,14
8.481442751631771,49.470451430621154,42.1149,34.4989,9,14
8.481442276900937,49.4704964031776,40.5994,33.9625,9,14
8.481441802168916,49.470541375733696,40.8643,33.9923,22,14
8.481441327435707,49.470586348289444,34.0979,32.0699,22,14
8.481440852701311,49.470631320844824,45.429,35.286,20,14
8.481440377965725,49.470676293399855,45.5364,35.2254,20,14
8.481439903228953,49.47072126595452,45.7054,35.2874,20,14
8.481439428490994,49.47076623850885,45.5389,35.2079,20,14
8.481536441883073,49.468113166527544,43.4967,34.7308,22,14
8.481535967277157,49.46815813910293,43.3973,34.6393,22,14
8.481535492670059,49.46820311167795,44.2588,35.2288,20,14
8.48153501806177,49.46824808425264,44.4,35.249,20,14
8.481534543452295,49.46829305682698,32.013,31.689,24,14
8.481534068841635,49.46833802940095,41.0416,31.9866,22,14
8.481533594229782,49.468383001974566,41.7826,32.9746,9,14
8.481533119616746,49.46842797454783,42.1452,33.3993,9,14
8.48153264500252,49.46847294712074,43.2905,34.0345,9,14
8.48153217038711,49.468517919693284,44.415,35.254,20,14
8.48153169577051,49.46856289226549,43.1964,34.5175,9,14
8.481531221152723,49.468607864837324,42.4948,34.2608,9,14
8.481530746533748,49.46865283740882,42.0641,34.0801,9,14
8.481530271913586,49.46869780997994,41.8288,34.0168,9,14
8.481529797292236,49.46874278255072,41.604,33.9071,9,14
8.481529322669699,49.46878775512115,41.3834,33.8194,9,14
8.481528848045976,49.46883272769122,41.1092,33.7342,9,14
8.481528373421064,49.46887770026093,40.7268,33.4889,9,14
8.481527898794964,49.468922672830296,40.798,33.569,9,14
8.481527424167677,49.46896764539929,40.6539,33.4709,9,14
8.481526949539202,49.46901261796795,40.6574,33.7755,22,14
8.48152647490954,49.46905759053624,40.6674,33.8205,22,14
8.481526000278691,49.469102563104165,40.6036,33.7956,22,14
8.481525525646655,49.46914753567176,40.4015,33.6866,22,14
8.48152505101343,49.46919250823899,40.4155,33.3645,9,14
8.481524576379018,49.469237480805866,40.6091,33.8721,22,14
8.481524101743418,49.46928245337239,40.8592,34.1013,22,14
8.481523627106633,49.469327425938545,41.0136,34.2796,22,14
8.481523152468657,49.469372398504355,41.2552,34.4463,22,14
8.481522677829496,49.46941737106981,41.5018,34.5998,22,14
8.481522203189146,49.469462343634916,41.6966,34.7416,22,14
8.481521728547609,49.46950731619966,41.9734,34.8804,22,14
8.481521253904884,49.46955228876405,42.4016,34.9856,22,14
8.481520779260972,49.46959726132808,43.1437,34.9117,9,14
8.481520304615872,49.469642233891754,44.0135,35.0945,22,14
8.481519829969585,49.46968720645509,45.651,35.239,20,14
8.48151935532211,49.46973217901807,45.659,35.233,20,14
8.481518880673448,49.46977715158067,45.6438,35.2248,20,14
8.481518406023596,49.46982212414293,45.8466,35.4646,20,14
8.48151793137256,49.469867096704846,45.7059,35.2989,20,14
8.481517456720336,49.46991206926639,45.852,35.469,20,14
8.481516982066923,49.469957041827584,45.7541,35.3451,20,14
8.481516507412323,49.470002014388434,45.7605,35.3475,20,14
8.481516032756534,49.470046986948915,45.6502,35.2282,20,14
8.48151555809956,49.47009195950905,45.7057,35.2987,20,14
8.481515083441396,49.470136932068826,45.7902,35.3952,20,14
8.481514608782046,49.47018190462824,45.6425,35.2145,20,14
8.481514134121507,49.470226877187315,45.6334,35.2194,20,14
8.481513659459782,49.47027184974603,45.6399,35.2229,20,14
8.481513184796869,49.47031682230438,45.6448,35.2259,20,14
8.481512710132767,49.47036179486239,45.6517,35.2287,20,14
