x,y,pet,t,ntzg,hour
8.464577362528066,49.48553104688329,45.6014,35.4684,20,14
8.464576872096838,49.48557601919997,45.8471,35.4651,20,14
8.464576381664386,49.48562099151629,45.8453,35.4623,20,14
8.464575891230703,49.48566596383227,45.841,35.459,20,14
8.464575400795795,49.48571093614788,45.8383,35.4543,20,14
8.46457491035966,49.48575590846314,45.781,35.448,20,14
8.464574419922297,49.48580088077806,43.6776,35.1996,22,14
8.464573929483706,49.4858458530926,42.5732,35.0042,22,14
8.464573439043887,49.485890825406806,42.2809,34.9179,22,14
8.464572948602843,49.48593579772065,42.0754,34.8314,22,14
8.46457245816057,49.485980770034125,42.0688,34.7748,22,14
8.464571967717069,49.486025742347266,42.1711,34.7651,22,14
8.464571477272342,49.48607071466004,42.3214,34.7774,22,14
8.464570986826388,49.486115686972454,42.557,34.784,22,14
8.464570496379205,49.48616065928452,43.2955,34.7835,22,14
8.464570005930794,49.48620563159624,45.7188,35.4408,20,14
8.464569515481159,49.486250603907585,45.7298,35.4428,20,14
8.464569025030293,49.486295576218595,45.8276,35.4446,20,14
8.464568534578202,49.486340548529235,45.8312,35.4462,20,14
8.464568044124881,49.486385520839534,45.8329,35.4479,20,14
8.464567553670335,49.48643049314946,45.834,35.451,20,14
8.46456706321456,49.486475465459044,45.8119,35.4059,20,14
8.464566572757558,49.486520437768256,45.7838,35.3708,20,14
8.46456608229933,49.48656541007714,45.6696,35.2496,20,14
8.464565591839872,49.48661038238565,39.9905,28.7325,31,14
8.464565101379188,49.486655354693816,39.9923,28.7333,31,14
8.464564610917277,49.486700327001614,39.994,28.734,31,14
8.464564120454138,49.48674529930907,44.958,34.4341,21,14
8.464563629989772,49.486790271616165,45.811,35.417,20,14
8.464563139524177,49.486835243922904,45.8142,35.4292,20,14
8.464562649057354,49.48688021622929,45.8194,35.4265,20,14
8.464562158589308,49.48692518853532,45.818,35.424,20,14
8.464561668120032,49.486970160841004,45.8175,35.4216,20,14
8.464561177649527,49.48701513314632,45.8162,35.4193,20,14
8.464560687177794,49.487060105451285,45.8118,35.4168,20,14
8.464560196704836,49.48710507775589,45.8075,35.4146,20,14
8.46455970623065,49.487150050060144,45.7204,35.4124,20,14
8.464559215755237,49.48719502236404,44.4778,35.4088,22,14
8.464558725278595,49.4872399946676,43.5148,35.3379,22,14
8.464558234800727,49.487284966970776,43.8914,35.3274,22,14
8.464557744321631,49.487329939273614,35.7433,33.8063,22,14
8.464655709461047,49.484676892278245,45.7243,35.4623,20,14
8.46465521911636,49.48472186460217,44.3312,35.4863,22,14
8.464654728770444,49.48476683692575,43.8142,35.4652,22,14
8.464654238423302,49.48481180924897,35.7273,33.9083,22,14
8.464653748074932,49.48485678157185,36.0176,33.9066,22,14
8.464653257725336,49.484901753894356,35.9739,33.9089,22,14
8.464652767374512,49.48494672621651,43.902,35.416,22,14
8.464652277022461,49.48499169853832,45.8395,35.4565,20,14
8.464651786669183,49.48503667085977,45.845,35.461,20,14
8.464651296314678,49.485081643180855,44.9488,34.4298,21,14
8.464650805958945,49.48512661550159,44.9412,34.4292,21,14
8.464650315601986,49.48517158782198,35.2314,33.2054,22,14
8.464649825243798,49.485216560142,43.2685,34.5065,9,14
8.464649334884385,49.48526153246168,42.6879,34.2279,22,14
8.464648844523744,49.485306504781,41.9043,33.1343,22,14
8.464648354161877,49.48535147709996,30.8759,30.7099,25,14
8.464647863798781,49.48539644941856,31.1292,30.7652,25,14
8.464647373434458,49.485441421736816,30.839,30.87,25,14
8.464646883068909,49.4854863940547,31.161,31.313,24,14
8.46464639270213,49.485531366372264,34.313,32.193,22,14
8.464645902334127,49.48557633868945,45.8469,35.4659,20,14
8.464645411964895,49.48562131100628,45.8455,35.4635,20,14
8.464644921594438,49.48566628332276,45.8449,35.4609,20,14
8.464644431222752,49.485711255638876,45.8399,35.4569,20,14
8.46464394084984,49.48575622795464,45.8344,35.4514,20,14
8.464643450475698,49.48580120027005,45.7024,35.4454,20,14
8.464642960100331,49.485846172585106,44.0495,35.2635,22,14
8.464642469723735,49.4858911448998,43.2356,35.1346,22,14
8.464641979345915,49.48593611721416,42.306,34.928,22,14
8.464641488966866,49.48598108952814,42.0066,34.7546,22,14
8.464640998586589,49.48602606184178,42.0049,34.7,22,14
8.464640508205086,49.48607103415505,42.0506,34.6486,22,14
8.464640017822354,49.48611600646799,41.8825,34.3795,22,14
8.464639527438397,49.48616097878055,33.6959,33.5279,24,14
8.464639037053212,49.48620595109278,41.8828,34.2058,22,14
8.464638546666798,49.486250923404626,35.4162,33.4903,22,14
8.464638056279158,49.48629589571614,45.6854,35.4434,20,14
8.46463756589029,49.48634086802729,45.7364,35.4445,20,14
8.464637075500196,49.48638584033809,45.8317,35.4457,20,14
8.464636585108876,49.48643081264853,45.8322,35.4472,20,14
8.464636094716326,49.48647578495861,45.8326,35.4486,20,14
8.46463560432255,49.48652075726833,45.8335,35.4495,20,14
8.464635113927548,49.48656572957771,45.7831,35.3811,20,14
8.464634623531316,49.486610701886725,45.7411,35.3271,20,14
8.464634133133856,49.4866556741954,45.6861,35.2681,20,14
8.464633642735173,49.4867006465037,38.6104,28.7344,31,14
